Date,Price,NAV
28.04.2012,20889.14,4421359492.33
02.05.2012,20895.87,4432114791.81
03.05.2012,20915.87,4410914606.87
04.05.2012,20911.55,4407717205.97
05.05.2012,20918.14,4436346923.38
10.05.2012,20913.99,4466883857.79
11.05.2012,20924.07,4478604503.82
12.05.2012,20923.91,4474488628.17
14.05.2012,20872.08,4466132558.93
15.05.2012,20852.12,4470029253.07
16.05.2012,20780.11,4497804392.88
17.05.2012,20726.03,4461345630.59
18.05.2012,20690.62,4456752162.26
21.05.2012,20726.45,4446941663.07
22.05.2012,20715.77,4308276111.1
23.05.2012,20718.01,4267862030.77
24.05.2012,20740.14,4246159863.35
25.05.2012,20731.41,4238654900.29
28.05.2012,20750.53,4228857962.48
29.05.2012,20763.88,4229986254.97
30.05.2012,20808.17,4217601604.44
31.05.2012,20883.35,4212275821.35
01.06.2012,20884.92,4223281681.22
04.06.2012,20928.67,4217608677.36
05.06.2012,20937.29,4239069578.2
06.06.2012,20943.14,4237832660.23
07.06.2012,20945.69,4231134642.22
08.06.2012,20880.78,4220529734.57
09.06.2012,20923.11,4223245106.31
13.06.2012,20941.16,4225199361.43
14.06.2012,20941.76,4213323562.16
15.06.2012,20952.98,4205753627.87
18.06.2012,20955.04,4214923633.78
19.06.2012,20941.02,4204811907.85
20.06.2012,20949.33,4189462077.71
21.06.2012,20937.2,4192779839.96
22.06.2012,20934.36,4177829534.89
25.06.2012,20958.39,4189429111.89
26.06.2012,20960.92,4189121108.22
27.06.2012,20968.22,4197774053.68
28.06.2012,20969.98,4203276527.28
29.06.2012,20981.81,4232168382.28
02.07.2012,21020.59,4219890024.79
03.07.2012,21032.33,4190145276.97
04.07.2012,21054.72,4191670734.11
05.07.2012,21035.39,4209359281.3
06.07.2012,21042.18,4206579847.21
09.07.2012,21072.59,4275734929.29
10.07.2012,21110.28,4284477087.2
11.07.2012,21111.71,4281792125.41
12.07.2012,21118.87,4273647593.19
13.07.2012,21128.62,4276447094.24
16.07.2012,21160.47,4288584279.67
17.07.2012,21175.68,4280363008.89
18.07.2012,21203.09,4282684522.76
19.07.2012,21224.39,4287176633.47
20.07.2012,21214.84,4294318370.18
23.07.2012,21173.49,4263692828.21
24.07.2012,21184.06,4259275709.75
25.07.2012,21200.92,4262777866.37
26.07.2012,21221.22,4274378720.61
27.07.2012,21204.76,4295304485.75
30.07.2012,21211.34,4260207580.41
31.07.2012,21225.29,4266060993.54
01.08.2012,21234.31,4291851961.29
02.08.2012,21239.19,4277849800.03
03.08.2012,21235.37,4265120068.8
06.08.2012,21229.52,4263877489.17
07.08.2012,21217.6,4240801060.49
08.08.2012,21212.94,4234636891.12
09.08.2012,21229.54,4225613768.7
10.08.2012,21233.22,4225730755.51
13.08.2012,21259.67,4244854397.32
14.08.2012,21261.45,4250121055.89
15.08.2012,21255.21,4251390222.51
16.08.2012,21258.19,4245608102.48
17.08.2012,21278.72,4232544180.76
20.08.2012,21286.42,4230181985.67
21.08.2012,21285.47,4231473782.95
22.08.2012,21303.86,4253643509.05
23.08.2012,21301.52,4235813283.86
24.08.2012,21296.79,4246735500.86
27.08.2012,21318.58,4255561708.62
28.08.2012,21330.63,4242716526.35
29.08.2012,21344.18,4237880750.49
30.08.2012,21366.1,4253350816.88
31.08.2012,21354.92,4256407887.8
03.09.2012,21357.17,4239169410.07
04.09.2012,21370.7,4221298155.46
05.09.2012,21380.69,4222602848.14
06.09.2012,21373.23,4210271532.28
07.09.2012,21365.75,4205091656.89
10.09.2012,21381.38,4217468581.73
11.09.2012,21378.01,4214292019.73
12.09.2012,21381.28,4202991757.88
13.09.2012,21373.36,4290014454.32
14.09.2012,21351.95,4262707760.34
17.09.2012,21360.52,4243092689.17
18.09.2012,21371.78,4172421382.26
19.09.2012,21369.33,4130698394.52
20.09.2012,21374.08,4117825982.8
21.09.2012,21379.83,4033461234.52
24.09.2012,21390.33,4059558779.54
25.09.2012,21394.82,4054288195.16
26.09.2012,21398.93,4044548965.78
27.09.2012,21425.41,4032930134.77
28.09.2012,21432.5,4031078445.27
01.10.2012,21442.79,4015200038.28
02.10.2012,21431.88,4042606747.12
03.10.2012,21430.57,4047413334.62
04.10.2012,21445.24,4054312275.89
05.10.2012,21458.86,4027583845.7
08.10.2012,21459.64,4031931568.99
09.10.2012,21465.07,4048414781.28
10.10.2012,21469.95,4071332316.34
11.10.2012,21473.07,4068668609.26
12.10.2012,21474.6,4079375870.73
15.10.2012,21488.74,4090618231.63
16.10.2012,21500.14,4076160023.0
17.10.2012,21524.42,4097827965.91
18.10.2012,21519.08,4097129897.73
19.10.2012,21556.69,4134181553.52
22.10.2012,21579.73,4172183886.8
23.10.2012,21540.6,4175362215.33
24.10.2012,21550.22,4188546085.45
25.10.2012,21565.68,4164620281.13
26.10.2012,21572.24,4175203955.04
29.10.2012,21582.46,4173219213.72
30.10.2012,21586.17,4176836371.9
31.10.2012,21594.26,4171519490.93
01.11.2012,21601.85,4213859236.69
02.11.2012,21556.76,4180096782.87
06.11.2012,21583.87,4190557577.08
07.11.2012,21586.86,4163962919.21
08.11.2012,21594.13,4199263428.16
09.11.2012,21604.3,4221022561.08
12.11.2012,21614.91,4249392391.87
13.11.2012,21617.99,4252076190.94
14.11.2012,21618.79,4245592920.83
15.11.2012,21625.05,4257363865.36
16.11.2012,21631.71,4246894009.15
19.11.2012,21682.06,4219611836.34
20.11.2012,21705.19,4294218803.28
21.11.2012,21764.53,4296150669.02
22.11.2012,21786.82,4215241205.68
23.11.2012,21789.23,4219665977.27
26.11.2012,21854.35,4231853393.2
27.11.2012,21875.7,4396177442.79
28.11.2012,21873.58,4436331285.86
29.11.2012,21955.5,4445908925.53
30.11.2012,21984.01,4485154700.87
03.12.2012,22021.17,4530270669.5
04.12.2012,22086.12,4549661204.98
05.12.2012,22092.54,4535803871.99
06.12.2012,22085.79,4554405609.27
07.12.2012,22093.91,4556516131.36
10.12.2012,22156.79,4498415346.13
11.12.2012,22195.77,4558670392.65
12.12.2012,22227.92,4573774716.07
13.12.2012,22180.19,4620660320.69
14.12.2012,22240.25,4674610938.39
17.12.2012,22241.71,4680149259.42
18.12.2012,22239.65,4672533318.64
19.12.2012,22249.14,4671503104.35
20.12.2012,22245.66,4723646491.63
21.12.2012,22227.77,4798482307.75
24.12.2012,22265.61,4846144656.99
25.12.2012,22268.0,4890273846.89
26.12.2012,22229.84,4892883321.07
27.12.2012,22299.13,4934151544.85
28.12.2012,22320.63,5004850412.71
29.12.2012,22323.24,5035601139.94
09.01.2013,22457.61,5051765772.04
10.01.2013,22572.73,5069979028.43
11.01.2013,22536.66,5086608334.59
14.01.2013,22571.21,5190412086.44
15.01.2013,22555.93,5226065604.88
16.01.2013,22529.14,5249898866.79
17.01.2013,22537.18,5247868208.6
18.01.2013,22574.88,5267206413.75
21.01.2013,22581.51,5319831446.42
22.01.2013,22578.18,5331519759.14
23.01.2013,22607.05,5413397241.39
24.01.2013,22651.8,5483334611.81
25.01.2013,22682.73,5503367741.2
28.01.2013,22683.6,5505873253.34
29.01.2013,22688.79,5542958477.26
30.01.2013,22699.04,5526956912.03
31.01.2013,22674.76,5602460060.35
01.02.2013,22675.29,5662820800.15
04.02.2013,22670.28,5701559007.83
05.02.2013,22657.02,5749722826.83
06.02.2013,22698.15,5761528386.72
07.02.2013,22689.26,5849446024.3
08.02.2013,22681.48,5911832550.64
11.02.2013,22694.57,5945366947.01
12.02.2013,22707.71,6061951529.41
13.02.2013,22756.53,6038137613.28
14.02.2013,22744.59,6072442161.57
15.02.2013,22745.73,5995243438.61
18.02.2013,22753.14,6031510563.91
19.02.2013,22760.86,6086081693.11
20.02.2013,22767.75,6147859680.13
21.02.2013,22765.03,6179128140.74
22.02.2013,22775.88,6195175989.04
25.02.2013,22795.75,6298097153.66
26.02.2013,22812.14,6331919538.23
27.02.2013,22839.29,6350346897.32
28.02.2013,22839.86,6389260026.88
01.03.2013,22850.8,6459471415.54
04.03.2013,22872.39,6503454274.98
05.03.2013,22880.64,6512258366.3
06.03.2013,22900.31,6553695084.01
07.03.2013,22907.39,6677625717.49
11.03.2013,22939.84,6708842643.52
12.03.2013,22939.54,6786211014.86
13.03.2013,22957.61,6837998771.11
14.03.2013,22953.23,6874558213.71
15.03.2013,22958.01,6879881259.39
18.03.2013,22957.34,6931300355.14
19.03.2013,22965.85,6965146929.34
20.03.2013,22975.09,6935450605.45
21.03.2013,23006.5,6970707241.81
22.03.2013,23014.57,7050932484.41
25.03.2013,23031.0,7057210639.87
26.03.2013,23025.6,7202099519.6
27.03.2013,23054.44,7262214553.31
28.03.2013,23054.84,7236275120.51
29.03.2013,23050.48,7254588385.94
01.04.2013,23082.38,7322823555.29
02.04.2013,23104.32,7371842031.57
03.04.2013,23137.07,7402536264.84
04.04.2013,23175.14,7422654344.27
05.04.2013,23187.09,7490821987.49
08.04.2013,23162.08,7510613876.36
09.04.2013,23177.03,7549991375.64
10.04.2013,23148.63,7580418513.43
11.04.2013,23155.62,7647775087.67
12.04.2013,23168.17,9499668420.73
15.04.2013,23172.51,9524867235.23
16.04.2013,23181.34,9562217162.38
17.04.2013,23172.14,9609858095.4
18.04.2013,23192.33,9714290226.07
19.04.2013,23152.17,9746164550.92
22.04.2013,23171.37,9829004348.89
23.04.2013,23175.21,9866915311.83
24.04.2013,23165.27,9888463093.72
25.04.2013,23102.69,9935181194.66
26.04.2013,23118.51,9992163587.51
29.04.2013,23066.21,9992062183.97
30.04.2013,23079.68,9982836717.93
06.05.2013,23126.64,9980210268.61
07.05.2013,23143.04,9979572722.96
08.05.2013,23149.7,9969542243.95
13.05.2013,23246.44,10060694280.73
14.05.2013,23266.52,10109440454.5
15.05.2013,23297.18,10136857233.63
16.05.2013,23322.68,10186353892.33
17.05.2013,23336.08,10221900783.25
20.05.2013,23322.75,10301763993.64
21.05.2013,23300.23,10346651147.59
22.05.2013,23299.83,10362079861.04
23.05.2013,23280.99,10424344609.98
24.05.2013,23303.3,10457970399.8
27.05.2013,23297.6,10505953088.27
28.05.2013,23303.28,10526386968.14
29.05.2013,23320.43,10585379739.18
30.05.2013,23344.77,10649414065.49
31.05.2013,23371.3,10728184876.34
03.06.2013,23374.59,10786702526.88
04.06.2013,23368.28,10833937656.74
05.06.2013,23354.27,10898650462.7
06.06.2013,23342.78,10919645027.07
07.06.2013,23360.3,10937621047.81
10.06.2013,23390.7,11015693492.89
11.06.2013,23398.23,11103091154.17
13.06.2013,23331.09,11119039389.54
14.06.2013,23346.76,11221081767.89
17.06.2013,23309.99,11245200244.39
18.06.2013,23324.78,11320738349.23
19.06.2013,23343.12,11368555716.0
20.06.2013,23377.12,11412523318.61
21.06.2013,23390.95,11493168730.08
24.06.2013,23386.22,11559093143.69
25.06.2013,23296.56,11565171913.56
26.06.2013,23264.22,11581625346.66
27.06.2013,23264.44,11658560755.19
28.06.2013,23288.1,11671149605.71
01.07.2013,23290.49,11678216320.91
02.07.2013,23291.33,11716918156.9
03.07.2013,23272.17,11721156127.64
04.07.2013,23301.41,11762385192.44
05.07.2013,23281.46,11779670206.97
08.07.2013,23287.6,11806439661.26
09.07.2013,23300.01,11813294484.28
10.07.2013,23293.88,11815183377.01
11.07.2013,23319.67,11895104328.78
12.07.2013,23318.08,11907265783.17
15.07.2013,23378.74,11939111158.42
16.07.2013,23417.63,11980100700.9
17.07.2013,23421.14,12112606564.59
18.07.2013,23425.21,12114707764.26
19.07.2013,23446.63,12171281053.9
22.07.2013,23474.64,12129156444.19
23.07.2013,23476.51,12108731558.9
24.07.2013,23457.52,12250386444.27
25.07.2013,23446.42,12269979748.3
26.07.2013,23468.22,12324103193.79
29.07.2013,23484.64,12306413485.14
30.07.2013,23525.84,12334167969.44
31.07.2013,23509.51,12354106551.03
01.08.2013,23516.42,12353261898.66
02.08.2013,23470.52,12319846419.3
05.08.2013,23476.66,12309862642.06
06.08.2013,23449.55,12428380987.91
07.08.2013,23437.03,12436822290.82
08.08.2013,23456.41,12470945150.17
09.08.2013,23438.69,12442335815.3
12.08.2013,23462.47,12417908414.55
13.08.2013,23472.98,12428147609.19
14.08.2013,23495.46,12375224268.07
15.08.2013,23491.2,12387166693.27
16.08.2013,23498.76,12466728501.55
19.08.2013,23492.11,12467391550.75
20.08.2013,23482.38,12432019269.2
21.08.2013,23467.89,12377715082.84
22.08.2013,23466.06,12407445949.03
23.08.2013,23493.41,12441539072.87
26.08.2013,23498.05,12407932362.11
27.08.2013,23328.02,12348378770.61
28.08.2013,23120.15,12303759377.7
29.08.2013,23112.57,12280724168.97
30.08.2013,23256.45,12365984470.66
02.09.2013,23195.19,12154613083.57
03.09.2013,23243.12,12201382140.86
04.09.2013,23119.02,11961700942.6
05.09.2013,23161.32,11935144176.97
06.09.2013,23195.72,11432953069.84
09.09.2013,23222.32,11444020036.25
10.09.2013,23167.75,11285862123.11
11.09.2013,23178.16,11289336996.59
12.09.2013,23183.15,11290713327.24
13.09.2013,23202.72,11296366021.99
16.09.2013,23228.88,11215725921.09
17.09.2013,23134.5,11152969662.82
18.09.2013,23131.18,11146474194.62
19.09.2013,23154.36,11164921239.0
20.09.2013,23128.22,11125614042.43
23.09.2013,23149.44,11114289142.37
24.09.2013,23166.24,11102899916.46
25.09.2013,22868.82,10972092650.1
26.09.2013,22815.88,10908429867.77
27.09.2013,22792.61,10869881168.01
30.09.2013,22697.7,10812160478.36
01.10.2013,22670.12,10739073565.85
02.10.2013,22608.82,10676963228.17
03.10.2013,22584.6,10625970806.59
04.10.2013,22541.35,10387013989.99
07.10.2013,22452.0,10304416997.91
08.10.2013,22415.44,10225667535.93
09.10.2013,22385.71,10150235826.41
10.10.2013,22353.38,10074583531.55
11.10.2013,22322.79,10058691182.2
14.10.2013,22248.65,9999361713.4
15.10.2013,22215.41,9934690683.94
16.10.2013,22168.94,9947900562.77
17.10.2013,22106.36,9879361991.5
18.10.2013,22095.68,9938924832.06
21.10.2013,22091.25,10010397322.93
22.10.2013,22064.27,10000300461.19
23.10.2013,22130.9,9969054907.62
24.10.2013,23430.34,10588041577.82
25.10.2013,23372.4,10552838053.2
28.10.2013,23405.54,10537480911.39
29.10.2013,23436.69,10507755953.37
30.10.2013,23416.76,10466543199.31
31.10.2013,23449.03,10644040459.11
01.11.2013,23487.71,10651473728.08
05.11.2013,23307.36,9922015014.99
06.11.2013,23230.81,9860089776.61
07.11.2013,23222.1,9848302995.59
08.11.2013,23253.99,9831154998.86
11.11.2013,23276.87,9762216671.18
12.11.2013,23135.94,9677551805.16
13.11.2013,23152.48,9666985909.87
14.11.2013,23196.65,9665196165.71
15.11.2013,23169.64,9628610765.94
18.11.2013,23184.69,9547197734.1
19.11.2013,23377.74,9597078162.71
20.11.2013,23442.2,9583270554.39
21.11.2013,23483.98,9559352913.11
22.11.2013,23497.88,9545322580.62
25.11.2013,23500.89,9520580571.45
26.11.2013,23561.82,9481344163.46
27.11.2013,23584.5,9503551441.96
28.11.2013,23599.13,9463404884.67
29.11.2013,23607.87,9445134474.45
02.12.2013,23600.52,9421410222.39
03.12.2013,23557.8,9392667955.59
04.12.2013,23523.52,9321970287.16
05.12.2013,23555.14,9297342676.13
06.12.2013,23563.78,9319578054.19
09.12.2013,23547.24,9536175988.22
10.12.2013,23520.54,9491689801.57
11.12.2013,23524.11,9489720970.96
12.12.2013,23488.11,9449208292.14
13.12.2013,23528.82,9448860562.58
16.12.2013,23560.27,9436763295.49
17.12.2013,23588.68,9403187029.73
18.12.2013,23564.63,9354693900.96
19.12.2013,23524.99,9314866683.12
20.12.2013,23501.62,9308455192.74
23.12.2013,23578.69,9310385026.96
24.12.2013,23418.19,9199103232.38
25.12.2013,23410.39,9196125224.46
26.12.2013,23351.7,9167472344.62
27.12.2013,23375.99,9163678239.63
30.12.2013,23449.95,9167767577.52
31.12.2013,23455.99,9146946289.37
09.01.2014,23602.74,9183601982.15
10.01.2014,23621.03,9194081082.64
13.01.2014,23586.01,9158916024.62
14.01.2014,23637.74,9139474582.82
15.01.2014,23919.7,9213054796.36
16.01.2014,23976.84,9200647612.94
17.01.2014,23960.93,9221322435.96
20.01.2014,23964.47,9211737553.31
21.01.2014,23966.66,9169028260.55
22.01.2014,23959.84,9100077846.24
23.01.2014,23944.77,9057532242.72
24.01.2014,23904.66,9022236521.51
27.01.2014,23907.75,9011544977.38
28.01.2014,23927.79,8986840588.39
29.01.2014,23848.74,8948008249.56
30.01.2014,23837.0,8941576933.54
31.01.2014,23863.67,8940962627.06
03.02.2014,23908.51,8949503177.62
04.02.2014,23934.13,8916002048.81
05.02.2014,23973.26,8888385280.04
06.02.2014,23999.38,8877437469.44
07.02.2014,23992.93,8853764430.49
10.02.2014,24004.31,8831888032.57
11.02.2014,24005.43,8804400434.26
12.02.2014,24056.48,8826683927.35
13.02.2014,24034.5,8793526786.01
14.02.2014,24046.0,8745257141.85
17.02.2014,24102.98,8769005692.77
18.02.2014,24095.57,8716168850.46
19.02.2014,24058.0,8711773299.62
20.02.2014,24030.72,8680893839.06
21.02.2014,24050.07,8687611416.25
24.02.2014,24068.7,8680071342.78
25.02.2014,24062.26,8649451192.63
26.02.2014,24036.88,8611071798.32
27.02.2014,24042.95,8613137340.34
28.02.2014,24114.97,8635006972.9
03.03.2014,24046.76,8602561524.55
04.03.2014,24057.6,8594593411.87
05.03.2014,24039.52,8575808756.16
06.03.2014,24000.88,8520381580.78
07.03.2014,23904.7,8407321656.54
11.03.2014,23865.29,8383118000.0
12.03.2014,23637.59,8274116676.03
13.03.2014,23647.61,8231829783.96
14.03.2014,23434.15,8091849771.4
17.03.2014,23585.88,8081155345.49
18.03.2014,23663.75,8018807059.85
19.03.2014,23660.52,7933383680.21
20.03.2014,23549.38,7840037022.98
21.03.2014,23559.28,7823824412.83
24.03.2014,23639.69,7834589615.06
25.03.2014,23693.33,7801853134.02
26.03.2014,23788.3,7803274773.31
27.03.2014,23588.88,7716094594.86
28.03.2014,23320.08,7623380844.63
31.03.2014,23628.07,7708185472.41
01.04.2014,23582.72,7706475309.46
02.04.2014,23526.91,7676549974.03
03.04.2014,23537.94,7669138033.95
04.04.2014,23610.28,7658200516.36
07.04.2014,23456.85,7588251697.45
08.04.2014,23502.36,7592812192.88
09.04.2014,23524.15,7560064132.45
10.04.2014,23546.33,7553091487.2
11.04.2014,23646.92,7559479534.88
14.04.2014,23536.44,7506963127.08
15.04.2014,23523.74,7477928640.2
16.04.2014,23504.37,7454868975.89
17.04.2014,23487.43,7410438431.45
18.04.2014,23509.43,7391662214.34
21.04.2014,23526.78,7371204527.04
22.04.2014,23529.03,7341460697.18
23.04.2014,23519.17,7314815209.31
24.04.2014,23512.27,7297130874.02
25.04.2014,23510.87,7273970357.33
28.04.2014,23550.45,7279685561.42
29.04.2014,23526.43,7331141492.11
30.04.2014,23510.73,7343586533.13
05.05.2014,23534.71,7332424376.11
06.05.2014,23505.42,7300939728.03
07.05.2014,23446.61,7289966451.18
08.05.2014,23469.54,7284122754.35
12.05.2014,23505.79,7275114302.82
13.05.2014,23530.61,7266895824.37
14.05.2014,23525.6,7247461758.7
15.05.2014,23527.49,7441863065.28
16.05.2014,23524.55,7418696008.02
19.05.2014,23562.02,7452781412.59
20.05.2014,23561.69,7397688541.75
21.05.2014,23557.87,7351706911.54
22.05.2014,23560.68,7361478794.33
23.05.2014,23559.06,7331489034.87
26.05.2014,23567.87,7350494355.28
27.05.2014,23565.71,7318958680.29
28.05.2014,23584.67,7309563201.25
29.05.2014,23657.87,7314029844.73
30.05.2014,23750.51,7321331844.86
02.06.2014,23765.09,7277835104.94
03.06.2014,23779.69,7261796794.32
04.06.2014,23788.44,7274560978.67
05.06.2014,23759.63,7235026210.12
06.06.2014,23717.45,7211252409.64
09.06.2014,23706.81,7195943138.72
10.06.2014,23712.74,7169325393.69
11.06.2014,23716.47,7147853175.92
16.06.2014,23748.59,7139353892.22
17.06.2014,23776.5,7140611496.11
18.06.2014,23758.35,7100936259.22
19.06.2014,23698.11,7059772059.99
20.06.2014,23708.82,7051909469.59
23.06.2014,23737.72,7030761681.24
24.06.2014,23697.66,6982785234.21
25.06.2014,23688.03,6937225434.74
26.06.2014,23658.7,6915157764.38
27.06.2014,23727.09,6917309774.41
30.06.2014,23774.31,6916522101.08
01.07.2014,23834.64,6913145290.43
02.07.2014,23812.34,6880187259.48
03.07.2014,23811.22,6862954950.41
04.07.2014,23873.88,6858855968.29
07.07.2014,23895.16,6832159018.25
08.07.2014,23892.16,6803579360.0
09.07.2014,23900.65,6793245754.63
10.07.2014,23907.7,6780164526.66
11.07.2014,23869.36,6755400535.97
14.07.2014,23883.36,6736857035.43
15.07.2014,23921.29,6730865936.11
16.07.2014,23927.25,6688254147.25
17.07.2014,24038.98,6686129330.59
18.07.2014,24068.22,6673984069.07
21.07.2014,24079.57,6658704627.1
22.07.2014,24083.72,6706433574.47
23.07.2014,24082.32,6693739363.05
24.07.2014,24088.14,6695173111.84
25.07.2014,24057.12,6667948295.63
28.07.2014,24052.0,6640108056.16
29.07.2014,24061.73,6636603110.07
30.07.2014,24065.78,6611363535.99
31.07.2014,24162.28,6610780274.72
01.08.2014,24163.39,6573341618.15
04.08.2014,24146.17,6548278208.5
05.08.2014,24134.28,6531521800.84
06.08.2014,24162.37,6518515302.88
07.08.2014,24115.12,6484379370.75
08.08.2014,24103.53,6479568176.11
11.08.2014,24089.01,6458636040.08
12.08.2014,24118.35,6447303191.75
13.08.2014,24139.1,6425898385.35
14.08.2014,24049.2,6382800779.74
15.08.2014,24198.96,6411987451.6
18.08.2014,24196.94,6388933017.63
19.08.2014,24146.48,6346278065.59
20.08.2014,24149.02,6335017683.5
21.08.2014,24156.38,6315510735.32
22.08.2014,24172.62,6295503439.77
25.08.2014,24203.72,6295803721.47
26.08.2014,24207.71,6290560736.47
27.08.2014,24209.21,6205323419.51
28.08.2014,24099.09,6160344441.33
29.08.2014,24349.17,6212896924.73
01.09.2014,24336.75,6196751979.69
02.09.2014,24351.02,6187759084.83
03.09.2014,24338.88,6166766136.0
04.09.2014,24348.06,6154521085.66
05.09.2014,24346.85,6143735608.81
08.09.2014,24342.82,6118282177.69
09.09.2014,24273.26,6075038006.31
10.09.2014,24258.76,6060125330.46
11.09.2014,24244.4,6039275629.74
12.09.2014,24295.35,6040737728.74
15.09.2014,24234.84,6005953589.92
16.09.2014,24249.59,6001951261.93
17.09.2014,24312.01,6016337434.77
18.09.2014,24310.22,6009504764.02
19.09.2014,24278.25,5973933134.82
22.09.2014,24301.58,5962256656.68
23.09.2014,24366.37,5960682180.29
24.09.2014,24373.76,5946452578.76
25.09.2014,24430.14,5953702002.18
26.09.2014,24400.82,5937279801.56
29.09.2014,24395.68,5920130996.04
30.09.2014,24435.23,5911759360.85
01.10.2014,24405.57,5897958615.66
02.10.2014,24379.4,5870678753.1
03.10.2014,24319.14,5850710299.61
06.10.2014,24388.46,5857066466.07
07.10.2014,24380.03,5821400786.32
08.10.2014,24336.8,5796360034.87
09.10.2014,24351.61,5790926024.6
10.10.2014,24290.31,5769090898.99
13.10.2014,24315.08,5762856125.37
14.10.2014,24174.16,5716831582.03
15.10.2014,24314.83,5741154660.04
16.10.2014,24208.25,5709315907.3
17.10.2014,24238.43,5639890890.52
20.10.2014,24209.82,5622365549.36
21.10.2014,24252.54,5567254117.65
22.10.2014,24250.78,5550429058.9
23.10.2014,24213.88,5483269898.11
24.10.2014,24202.64,5475104994.79
27.10.2014,24200.34,5451906984.95
28.10.2014,24156.13,5418056200.8
29.10.2014,24086.18,5385918738.17
30.10.2014,24120.54,5378639644.44
31.10.2014,24104.74,5366145847.96
05.11.2014,24097.03,5331883205.11
06.11.2014,24038.08,5342298814.93
07.11.2014,23901.38,5307545350.29
10.11.2014,24026.35,5321299048.16
11.11.2014,23939.45,5289350523.88
12.11.2014,23960.06,5280374227.69
13.11.2014,23915.89,5244575172.93
14.11.2014,23898.83,5244112252.22
17.11.2014,23875.46,5208249474.55
18.11.2014,23898.31,5187519411.39
19.11.2014,23896.94,5170095491.95
20.11.2014,23921.81,5154032270.77
21.11.2014,23931.97,5145329736.67
24.11.2014,23953.59,5132843369.13
25.11.2014,23917.01,5072757759.39
26.11.2014,23822.56,5037267450.04
27.11.2014,23817.84,5009249434.6
28.11.2014,23783.22,4987302189.55
01.12.2014,23712.83,4948375062.39
02.12.2014,23641.02,4733395634.87
03.12.2014,23562.5,4668621108.09
04.12.2014,23319.98,4369691316.02
05.12.2014,22963.77,4264179107.1
08.12.2014,22687.37,4157827521.88
09.12.2014,22490.4,4097856445.7
10.12.2014,22568.38,4090166315.41
11.12.2014,22755.91,4097113493.58
12.12.2014,22197.23,3954653839.72
15.12.2014,22150.6,3897231104.19
16.12.2014,20734.8,3633592708.75
17.12.2014,20687.13,3591356502.14
18.12.2014,20555.38,3530993679.36
19.12.2014,20327.71,3515647574.85
22.12.2014,19883.46,3409903930.17
23.12.2014,19862.2,3400420317.46
24.12.2014,19223.43,3280980763.04
25.12.2014,18985.55,3193223738.98
26.12.2014,18686.17,2734702507.79
29.12.2014,18637.55,2714178142.76
30.12.2014,18437.41,2651109887.98
31.12.2014,18499.14,2662792959.78
12.01.2015,18527.74,2658368250.08
13.01.2015,18589.29,2664483937.51
14.01.2015,18556.99,2658769827.93
15.01.2015,18642.79,2664211080.32
16.01.2015,18821.53,2684485906.07
19.01.2015,19170.73,2726450171.74
20.01.2015,19262.21,2734300654.41
21.01.2015,19404.12,2669951098.29
22.01.2015,19561.24,2701325290.81
23.01.2015,19851.73,2758551322.27
26.01.2015,19852.44,2793264797.65
27.01.2015,19818.07,2814268211.22
28.01.2015,19756.82,2811764605.36
29.01.2015,19786.66,2833125016.98
30.01.2015,19907.18,2841381022.77
02.02.2015,20003.43,2846208001.36
03.02.2015,20137.6,2896137584.5
04.02.2015,20150.02,2926756386.75
05.02.2015,20148.83,3036731172.56
06.02.2015,20316.83,2965934851.09
09.02.2015,20497.27,3087123318.25
10.02.2015,20516.9,3024664104.94
11.02.2015,20384.39,3053622572.0
12.02.2015,20436.66,3064158493.29
13.02.2015,20595.53,3144299966.1
16.02.2015,20689.59,3230045642.64
17.02.2015,20770.87,3250029827.72
18.02.2015,20807.18,3259177849.22
19.02.2015,20858.24,3344580077.66
20.02.2015,20817.84,3409568877.91
24.02.2015,20723.73,3457817214.43
25.02.2015,20707.55,3416429759.28
26.02.2015,20895.59,3510583625.06
27.02.2015,20928.01,3516128560.3
02.03.2015,20841.01,3324792555.26
03.03.2015,20831.87,3359555856.29
04.03.2015,20964.77,3469135299.32
05.03.2015,20898.54,3649378124.09
06.03.2015,20992.48,3665872613.12
10.03.2015,20943.93,3718445583.85
11.03.2015,20969.72,3556475834.92
12.03.2015,21009.87,3479110865.35
13.03.2015,21041.71,3602120633.06
16.03.2015,21043.88,3570171701.18
17.03.2015,21000.0,3580756536.34
18.03.2015,21041.93,3675794681.09
19.03.2015,21112.42,3709931536.69
20.03.2015,21112.18,3764311382.05
23.03.2015,21225.11,3774734486.77
24.03.2015,21244.44,3888950805.72
25.03.2015,21420.0,3917187406.15
26.03.2015,21537.98,3965059132.57
27.03.2015,21563.74,3945596205.32
30.03.2015,21552.29,3828169181.23
31.03.2015,21580.88,3834190069.16
01.04.2015,21613.76,4296483530.65
02.04.2015,21656.26,4173565668.52
03.04.2015,21655.66,4414024057.2
06.04.2015,21720.76,4430866214.23
07.04.2015,21706.33,4378443953.4
08.04.2015,21735.59,4452394899.46
09.04.2015,21893.08,4477521308.73
10.04.2015,21988.54,4530592050.08
13.04.2015,22025.36,4565521815.92
14.04.2015,22044.76,4170026870.56
15.04.2015,22236.1,4384027091.66
16.04.2015,22343.76,4444334013.97
17.04.2015,22374.83,4589128615.94
20.04.2015,22362.65,4633049003.99
21.04.2015,22369.75,4503725779.67
