time,close
1998-09-03,259.57
1998-09-04,253.04
1998-09-07,239.98
1998-09-08,228.89
1998-09-09,219.68
1998-09-10,213.14
1998-09-11,208.48
1998-09-14,182.84
1998-09-15,176.62
1998-09-16,170.55
1998-09-17,167.9
1998-09-18,161.7
1998-09-21,139.92
1998-09-22,132.15
1998-09-23,124.6
1998-09-24,117.26
1998-09-25,109.91
1998-09-28,87.46
1998-09-29,82.62
1998-09-30,73.72
1998-10-01,71.44
1998-10-02,76.72
1998-10-05,74.13
1998-10-06,71.98
1998-10-07,70.59
1998-10-08,69.84
1998-10-09,71.3
1998-10-12,72.06
1998-10-13,75.07
1998-10-14,76.13
1998-10-15,77.76
1998-10-16,77.12
1998-10-19,75.85
1998-10-20,76.09
1998-10-21,81.16
1998-10-22,81.5
1998-10-23,82.42
1998-10-26,80.97
1998-10-27,80.85
1998-10-28,85.13
1998-10-29,84.74
1998-10-30,84.63
1998-11-02,84.16
1998-11-03,84.97
1998-11-04,84.68
1998-11-05,84.28
1998-11-06,83.76
1998-11-10,83.2
1998-11-11,83.01
1998-11-12,83.17
1998-11-13,82.89
1998-11-16,82.97
1998-11-17,83.22
1998-11-18,83.76
1998-11-19,84.35
1998-11-20,84.74
1998-11-23,84.76
1998-11-24,84.78
1998-11-25,85.26
1998-11-26,86.24
1998-11-27,85.39
1998-11-30,85.4
1998-12-01,85.42
1998-12-02,85.73
1998-12-03,86.16
1998-12-04,85.86
1998-12-07,86.03
1998-12-08,86.21
1998-12-09,86.17
1998-12-10,86.26
1998-12-11,86.24
1998-12-15,86.13
1998-12-16,86.13
1998-12-17,86.3
1998-12-18,86.32
1998-12-21,86.48
1998-12-22,87.13
1998-12-23,88.39
1998-12-24,88.84
1998-12-25,89.35
1998-12-28,90.17
1998-12-29,90.95
1998-12-30,91.96
1998-12-31,91.95
1999-01-05,91.94
1999-01-06,92.04
1999-01-10,91.76
1999-01-11,91.99
1999-01-12,91.87
1999-01-13,92.0
1999-01-14,92.25
1999-01-15,92.35
1999-01-18,92.04
1999-01-19,92.17
1999-01-20,92.87
1999-01-21,92.81
1999-01-22,92.96
1999-01-25,93.09
1999-01-26,93.2
1999-01-27,93.65
1999-01-28,94.09
1999-01-29,94.41
1999-02-01,95.78
1999-02-02,96.34
1999-02-03,96.16
1999-02-04,96.45
1999-02-05,96.97
1999-02-08,98.02
1999-02-09,98.72
1999-02-10,99.33
1999-02-11,99.27
1999-02-12,98.34
1999-02-15,98.72
1999-02-16,99.05
1999-02-17,99.73
1999-02-18,100.1
1999-02-19,100.29
1999-02-22,100.04
1999-02-23,99.78
1999-02-24,100.13
1999-02-25,99.92
1999-02-26,256.56
1999-03-01,256.42
1999-03-02,256.72
1999-03-03,256.93
1999-03-04,256.74
1999-03-05,254.84
1999-03-09,256.79
1999-03-10,256.93
1999-03-11,266.86
1999-03-12,267.97
1999-03-15,267.36
1999-03-16,268.42
1999-03-17,269.13
1999-03-18,287.78
1999-03-19,306.0
1999-03-22,330.7
1999-03-23,323.91
1999-03-24,300.93
1999-03-25,332.0
1999-03-26,340.39
1999-03-29,331.15
1999-03-30,339.27
1999-03-31,333.15
1999-04-01,327.77
1999-04-02,314.78
1999-04-05,311.96
1999-04-06,316.1
1999-04-07,313.79
1999-04-08,510.75
1999-04-09,510.26
1999-04-12,511.07
1999-04-13,511.0
1999-04-14,510.97
1999-04-15,628.71
1999-04-16,629.61
1999-04-19,637.42
1999-04-20,633.92
1999-04-21,634.5
1999-04-22,741.52
1999-04-23,742.69
1999-04-26,746.59
1999-04-27,749.22
1999-04-28,755.95
1999-04-29,794.15
1999-04-30,825.55
1999-05-05,847.85
1999-05-06,915.69
1999-05-07,914.71
1999-05-11,887.45
1999-05-12,864.96
1999-05-13,885.73
1999-05-14,905.83
1999-05-17,932.54
1999-05-18,937.77
1999-05-19,932.4
1999-05-20,935.66
1999-05-21,954.9
1999-05-24,964.14
1999-05-25,977.64
1999-05-26,953.46
1999-05-27,993.03
1999-05-28,1007.44
1999-05-31,1049.74
1999-06-01,1069.96
1999-06-02,1095.55
1999-06-03,1167.77
1999-06-04,1210.83
1999-06-07,1223.74
1999-06-08,1211.22
1999-06-09,1224.57
1999-06-10,1311.7
1999-06-11,1385.91
1999-06-15,1295.66
1999-06-16,1337.2
1999-06-17,1282.91
1999-06-18,1199.57
1999-06-21,1261.15
1999-06-22,1242.25
1999-06-23,1243.26
1999-06-24,1250.61
1999-06-25,1268.68
1999-06-28,1260.05
1999-06-29,1349.21
1999-06-30,1229.36
1999-07-01,1320.23
1999-07-02,1329.14
1999-07-05,1340.93
1999-07-06,1375.3
1999-07-07,1359.12
1999-07-08,1354.27
1999-07-09,1392.99
1999-07-12,1396.71
1999-07-13,1359.13
1999-07-14,1352.83
1999-07-15,1344.0
1999-07-16,1328.61
1999-07-19,1291.9
1999-07-20,1246.26
1999-07-21,1218.27
1999-07-22,1216.7
1999-07-23,1253.83
1999-07-26,1326.31
1999-07-27,1365.48
1999-07-28,1348.04
1999-07-29,1393.72
1999-07-30,1327.33
1999-08-02,1370.49
1999-08-03,1367.02
1999-08-04,1294.84
1999-08-05,1289.23
1999-08-06,1269.2
1999-08-09,1172.61
1999-08-10,1239.54
1999-08-11,1234.02
1999-08-12,1248.14
1999-08-13,1232.74
1999-08-16,1257.58
1999-08-17,1251.32
1999-08-18,1261.76
1999-08-19,1276.54
1999-08-20,1289.69
1999-08-21,1289.69
1999-08-22,1289.69
1999-08-23,1312.54
1999-08-24,1314.99
1999-08-25,1326.51
1999-08-26,1338.85
1999-08-27,1307.22
1999-08-28,1307.22
1999-08-29,1307.22
1999-08-30,1299.64
1999-08-31,1259.93
1999-09-01,1246.32
1999-09-02,1263.24
1999-09-03,1279.24
1999-09-06,1277.0
1999-09-07,1286.5
1999-09-08,1282.47
1999-09-09,1269.37
1999-09-10,1270.62
1999-09-13,1248.51
1999-09-14,1241.0
1999-09-15,1249.96
1999-09-16,1218.93
1999-09-17,1318.95
1999-09-20,1259.14
1999-09-21,1243.56
1999-09-22,1249.04
1999-09-23,1240.87
1999-09-24,1243.94
1999-09-27,1253.71
1999-09-28,1263.62
1999-09-29,1244.16
1999-09-30,1244.86
1999-10-01,1243.04
1999-10-04,1245.92
1999-10-05,1260.35
1999-10-06,1276.89
1999-10-07,1277.79
1999-10-08,1276.85
1999-10-11,1268.84
1999-10-12,1261.42
1999-10-13,1264.88
1999-10-14,1273.72
1999-10-15,1259.2
1999-10-18,1248.26
1999-10-19,1250.43
1999-10-20,1252.46
1999-10-21,1253.34
1999-10-22,1249.34
1999-10-25,1247.96
1999-10-26,1260.82
1999-10-27,1269.8
1999-10-28,1283.78
1999-10-29,1300.21
1999-11-01,1291.49
1999-11-02,1299.66
1999-11-03,1334.34
1999-11-04,1348.59
1999-11-05,1344.9
1999-11-09,1347.97
1999-11-10,1364.88
1999-11-11,1389.74
1999-11-12,1379.5
1999-11-15,1404.91
1999-11-16,1431.36
1999-11-17,1433.45
1999-11-18,1448.78
1999-11-19,1458.87
1999-11-22,1540.16
1999-11-23,1682.91
1999-11-24,1671.79
1999-11-25,1676.44
1999-11-26,1623.85
1999-11-29,1571.85
1999-11-30,1505.01
1999-12-01,1578.29
1999-12-02,1591.78
1999-12-03,1630.98
1999-12-06,1660.39
1999-12-07,1597.86
1999-12-08,1543.08
1999-12-09,1565.1
1999-12-10,1588.1
1999-12-14,1585.44
1999-12-15,1631.32
1999-12-16,1650.39
1999-12-17,1710.88
1999-12-20,1744.18
1999-12-21,1721.7
1999-12-22,1763.11
1999-12-23,1786.47
1999-12-24,1858.84
1999-12-27,1786.86
1999-12-28,1814.27
1999-12-29,1816.28
1999-12-30,1817.37
1999-12-31,1818.18
2000-01-05,1823.23
2000-01-06,1920.08
2000-01-10,2160.78
2000-01-11,2159.64
2000-01-12,2228.44
2000-01-13,2332.95
2000-01-14,2340.6
2000-01-17,2359.61
2000-01-18,2355.3
2000-01-19,2331.53
2000-01-20,2349.99
2000-01-21,2345.82
2000-01-24,2420.24
2000-01-25,2401.4
2000-01-26,2432.27
2000-01-27,2433.23
2000-01-28,2446.09
2000-01-31,2377.39
2000-02-01,2388.99
2000-02-02,2377.77
2000-02-03,2386.92
2000-02-04,2431.63
2000-02-07,2452.92
2000-02-08,2473.37
2000-02-09,2528.8
2000-02-10,2529.59
2000-02-11,2539.58
2000-02-14,2626.3
2000-02-15,2625.93
2000-02-16,2637.38
2000-02-17,2597.52
2000-02-18,2563.95
2000-02-21,2573.88
2000-02-22,2570.83
2000-02-23,2575.75
2000-02-24,2617.91
2000-02-25,2613.94
2000-02-28,2609.79
2000-02-29,2626.85
2000-03-01,2631.68
2000-03-02,2659.03
2000-03-03,2671.5
2000-03-06,2730.78
2000-03-07,2777.88
2000-03-09,2784.66
2000-03-10,2797.63
2000-03-13,2809.09
2000-03-14,2866.83
2000-03-15,2964.45
2000-03-16,2971.46
2000-03-17,3013.59
2000-03-20,3024.66
2000-03-21,3042.2
2000-03-22,3052.51
2000-03-23,3066.08
2000-03-24,3062.35
2000-03-27,3044.9
2000-03-28,2988.13
2000-03-29,3016.94
2000-03-30,3019.18
2000-03-31,2978.74
2000-04-03,2931.18
2000-04-04,2943.34
2000-04-05,2887.78
2000-04-06,2893.07
2000-04-07,2927.69
2000-04-10,2958.3
2000-04-11,2971.51
2000-04-12,2981.73
2000-04-13,3002.01
2000-04-14,2991.36
2000-04-17,2955.67
2000-04-18,2974.46
2000-04-19,2989.19
2000-04-20,2954.17
2000-04-21,2964.08
2000-04-24,2952.06
2000-04-25,2935.74
2000-04-26,2943.83
2000-04-27,2943.19
2000-04-28,2941.83
2000-05-03,2931.92
2000-05-04,2925.57
2000-05-05,2927.82
2000-05-06,2939.28
2000-05-10,2946.19
2000-05-11,2946.57
2000-05-12,2957.26
2000-05-15,2952.63
2000-05-16,2975.48
2000-05-17,2980.08
2000-05-18,2990.85
2000-05-19,3029.86
2000-05-22,3024.5
2000-05-23,3004.16
2000-05-24,2938.3
2000-05-25,2959.97
2000-05-26,2977.99
2000-05-29,2968.85
2000-05-30,2979.2
2000-05-31,3001.19
2000-06-01,3024.24
2000-06-02,3020.03
2000-06-05,3043.18
2000-06-06,3074.2
2000-06-07,3097.51
2000-06-08,3107.64
2000-06-09,3138.46
2000-06-13,3152.0
2000-06-14,3172.88
2000-06-15,3167.18
2000-06-16,3165.03
2000-06-19,3175.28
2000-06-20,3172.79
2000-06-21,3153.8
2000-06-22,3170.19
2000-06-23,3178.15
2000-06-26,3172.23
2000-06-27,3188.01
2000-06-28,3214.86
2000-06-29,3265.49
2000-06-30,3294.4
2000-07-03,3306.84
2000-07-04,3380.61
2000-07-05,3396.4
2000-07-06,3433.66
2000-07-07,3481.1
2000-07-10,3483.92
2000-07-11,3476.68
2000-07-12,3471.4
2000-07-13,3529.52
2000-07-14,3608.96
2000-07-17,3657.81
2000-07-18,3658.23
2000-07-19,3692.0
2000-07-20,3706.32
2000-07-21,3621.87
2000-07-24,3617.46
2000-07-25,3655.87
2000-07-26,3672.69
2000-07-27,3650.78
2000-07-28,3647.24
2000-07-31,3641.43
2000-08-01,3648.07
2000-08-02,3684.95
2000-08-03,3759.39
2000-08-04,3814.33
2000-08-07,3850.56
2000-08-08,3853.38
2000-08-09,3882.54
2000-08-10,3901.52
2000-08-11,3945.74
2000-08-14,3934.55
2000-08-15,3911.22
2000-08-16,3871.68
2000-08-17,3892.92
2000-08-18,3889.55
2000-08-21,3876.44
2000-08-22,3899.48
2000-08-23,3918.2
2000-08-24,3914.67
2000-08-25,3930.09
2000-08-28,3929.91
2000-08-29,3955.28
2000-08-30,3973.88
2000-08-31,3995.16
2000-09-01,4036.11
2000-09-04,4070.8
2000-09-05,4090.82
2000-09-06,4106.19
2000-09-07,4135.46
2000-09-08,4114.95
2000-09-11,4099.61
2000-09-12,4137.11
2000-09-13,4152.61
2000-09-14,4135.61
2000-09-15,4110.77
2000-09-18,4045.91
2000-09-19,3985.43
2000-09-20,4035.64
2000-09-21,4062.58
2000-09-22,4042.79
2000-09-25,4031.15
2000-09-26,4065.67
2000-09-27,4052.82
2000-09-28,4032.95
2000-09-29,4036.46
2000-10-02,4058.06
2000-10-03,4097.13
2000-10-04,4093.86
2000-10-05,4110.77
2000-10-06,4106.04
2000-10-09,4107.87
2000-10-10,4108.62
2000-10-11,4093.05
2000-10-12,4069.47
2000-10-13,4064.68
2000-10-16,4086.92
2000-10-17,4096.55
2000-10-18,4070.63
2000-10-19,4076.78
2000-10-20,4092.73
2000-10-23,4087.91
2000-10-24,4092.9
2000-10-25,4089.51
2000-10-26,4083.3
2000-10-27,4079.71
2000-10-30,4089.72
2000-10-31,4099.31
2000-11-01,4090.84
2000-11-02,4123.6
2000-11-03,4127.61
2000-11-04,4132.08
2000-11-08,4135.3
2000-11-09,4109.86
2000-11-10,4117.87
2000-11-13,4111.62
2000-11-14,4094.05
2000-11-15,4071.83
2000-11-16,4089.24
2000-11-17,4099.9
2000-11-20,4121.6
2000-11-21,4132.08
2000-11-22,4121.72
2000-11-23,4125.96
2000-11-24,4136.56
2000-11-27,4148.73
2000-11-28,4126.13
2000-11-29,4121.55
2000-11-30,4146.6
2000-12-01,4122.23
2000-12-04,4115.7
2000-12-05,4131.93
2000-12-06,4152.05
2000-12-07,4157.67
2000-12-08,4145.72
2000-12-09,4165.6
2000-12-13,4163.29
2000-12-14,4110.14
2000-12-15,4123.08
2000-12-18,4119.61
2000-12-19,4125.58
2000-12-20,4112.98
2000-12-21,4085.24
2000-12-22,4080.34
2000-12-25,4081.25
2000-12-26,4063.71
2000-12-27,4094.45
2000-12-28,4095.31
2000-12-29,4107.58
2001-01-03,4116.69
2001-01-04,4130.14
2001-01-05,4133.75
2001-01-09,4176.0
2001-01-10,4226.84
2001-01-11,4256.59
2001-01-12,4278.66
2001-01-15,4291.5
2001-01-16,4266.13
2001-01-17,4266.04
2001-01-18,4298.66
2001-01-19,4309.39
2001-01-22,4322.96
2001-01-23,4332.68
2001-01-24,4324.91
2001-01-25,4343.31
2001-01-26,4342.02
2001-01-29,4362.43
2001-01-30,4383.68
2001-01-31,4416.72
2001-02-01,4436.14
2001-02-02,4471.78
2001-02-05,4476.01
2001-02-06,4468.13
2001-02-07,4508.94
2001-02-08,4512.11
2001-02-09,4498.82
2001-02-12,4521.39
2001-02-13,4526.79
2001-02-14,4532.72
2001-02-15,4547.44
2001-02-16,4544.79
2001-02-19,4539.02
2001-02-20,4482.5
2001-02-21,4445.5
2001-02-22,4454.66
2001-02-23,4517.12
2001-02-26,4513.64
2001-02-27,4516.62
2001-02-28,4513.56
2001-03-01,4496.37
2001-03-02,4530.26
2001-03-05,4546.28
2001-03-06,4558.41
2001-03-07,4564.35
2001-03-11,4570.23
2001-03-12,4554.33
2001-03-13,4569.28
2001-03-14,4546.31
2001-03-15,4547.38
2001-03-16,4517.76
2001-03-19,4502.1
2001-03-20,4548.75
2001-03-21,4523.72
2001-03-22,4559.05
2001-03-23,4590.99
2001-03-26,4567.81
2001-03-27,4583.58
2001-03-28,4599.24
2001-03-29,4617.57
2001-03-30,4622.21
2001-04-02,4624.57
2001-04-03,4651.97
2001-04-04,4633.97
2001-04-05,4678.37
2001-04-06,4676.76
2001-04-09,4671.14
2001-04-10,4677.59
2001-04-11,4686.89
2001-04-12,4720.72
2001-04-13,4715.35
2001-04-16,4722.59
2001-04-17,4717.95
2001-04-18,4717.22
2001-04-19,4747.31
2001-04-20,4750.48
2001-04-23,4738.21
2001-04-24,4751.94
2001-04-25,4772.04
2001-04-26,4774.89
2001-04-27,4769.65
2001-04-28,4766.7
2001-05-03,4774.66
2001-05-04,4797.73
2001-05-07,4821.85
2001-05-08,4850.87
2001-05-10,4860.26
2001-05-11,4873.18
2001-05-14,4877.48
2001-05-15,4890.44
2001-05-16,4911.82
2001-05-17,4923.41
2001-05-18,4943.81
2001-05-21,4967.82
2001-05-22,4971.56
2001-05-23,4983.67
2001-05-24,5001.62
2001-05-25,5024.98
2001-05-28,5035.81
2001-05-29,5046.37
2001-05-30,5051.63
2001-05-31,5047.63
2001-06-01,5061.55
2001-06-04,5094.48
2001-06-05,5120.85
2001-06-06,5129.48
2001-06-07,5126.76
2001-06-08,5132.18
2001-06-09,5164.58
2001-06-10,5151.81
2001-06-14,5162.34
2001-06-15,5170.26
2001-06-18,5156.12
2001-06-19,5149.79
2001-06-20,5158.43
2001-06-21,5168.51
2001-06-22,5173.17
2001-06-25,5179.84
2001-06-26,5186.54
2001-06-27,5191.45
2001-06-28,5191.08
2001-06-29,5188.92
2001-07-02,5190.29
2001-07-03,5186.42
2001-07-04,5186.73
2001-07-05,5186.54
2001-07-06,5172.88
2001-07-09,5180.25
2001-07-10,5186.35
2001-07-11,5165.26
2001-07-12,5158.33
2001-07-13,5161.82
2001-07-16,5139.78
2001-07-17,5144.6
2001-07-18,5155.51
2001-07-19,5151.43
2001-07-20,5167.84
2001-07-23,5170.35
2001-07-24,5177.33
2001-07-25,5179.5
2001-07-26,5188.33
2001-07-27,5185.72
2001-07-30,5194.18
2001-07-31,5190.85
2001-08-01,5186.71
2001-08-02,5196.91
2001-08-03,5214.22
2001-08-06,5214.18
2001-08-07,5209.18
2001-08-08,5228.2
2001-08-09,5231.78
2001-08-10,5235.36
2001-08-13,5244.35
2001-08-14,5241.46
2001-08-15,5250.9
2001-08-16,5254.66
2001-08-17,5256.25
2001-08-20,5269.84
2001-08-21,5270.43
2001-08-22,5279.82
2001-08-23,5295.59
2001-08-24,5292.35
2001-08-27,5294.17
2001-08-28,5308.95
2001-08-29,5318.73
2001-08-30,5334.67
2001-08-31,5345.43
2001-09-03,5372.41
2001-09-04,5396.86
2001-09-05,5414.89
2001-09-06,5435.98
2001-09-07,5438.18
2001-09-10,5433.88
2001-09-11,5451.49
2001-09-12,5454.76
2001-09-13,5447.0
2001-09-14,5458.31
2001-09-17,5436.36
2001-09-18,5457.99
2001-09-19,5476.55
2001-09-20,5492.41
2001-09-21,5505.18
2001-09-24,5513.0
2001-09-25,5499.93
2001-09-26,5501.25
2001-09-27,5490.25
2001-09-28,5511.81
2001-10-01,5522.59
2001-10-02,5524.33
2001-10-03,5541.99
2001-10-04,5556.04
2001-10-05,5573.97
2001-10-08,5575.47
2001-10-09,5591.48
2001-10-10,5604.67
2001-10-11,5617.93
2001-10-12,5627.87
2001-10-15,5625.68
2001-10-16,5630.3
2001-10-17,5637.78
2001-10-18,5634.43
2001-10-19,5634.45
2001-10-22,5640.73
2001-10-23,5648.39
2001-10-24,5657.82
2001-10-25,5672.53
2001-10-26,5673.28
2001-10-29,5688.5
2001-10-30,5698.83
2001-10-31,5710.66
2001-11-01,5719.15
2001-11-02,5728.83
2001-11-05,5746.19
2001-11-06,5743.68
2001-11-08,5761.45
2001-11-09,5765.92
2001-11-12,5773.43
2001-11-13,5773.34
2001-11-14,5784.32
2001-11-15,5784.74
2001-11-16,5776.09
2001-11-19,5776.96
2001-11-20,5778.93
2001-11-21,5776.4
2001-11-22,5782.93
2001-11-23,5783.05
2001-11-26,5785.67
2001-11-27,5784.56
2001-11-28,5792.72
2001-11-29,5793.97
2001-11-30,5803.53
2001-12-03,5810.93
2001-12-04,5828.89
2001-12-05,5850.54
2001-12-06,5854.53
2001-12-07,5857.48
2001-12-10,5857.61
2001-12-11,5847.59
2001-12-13,5836.7
2001-12-14,5839.46
2001-12-17,5844.7
2001-12-18,5849.35
2001-12-19,5862.45
2001-12-20,5856.72
2001-12-21,5854.14
2001-12-24,5860.01
2001-12-25,5851.89
2001-12-26,5859.66
2001-12-27,5874.97
2001-12-28,5884.61
2001-12-29,5897.85
2002-01-03,5914.62
2002-01-04,5924.33
2002-01-08,5951.21
2002-01-09,5980.58
2002-01-10,6010.42
2002-01-11,6016.94
2002-01-14,6026.03
2002-01-15,6032.89
2002-01-16,6037.96
2002-01-17,6043.19
2002-01-18,6052.76
2002-01-21,6053.84
2002-01-22,6061.48
2002-01-23,6074.53
2002-01-24,6085.77
2002-01-25,6076.19
2002-01-28,6079.1
2002-01-29,6093.25
2002-01-30,6099.88
2002-01-31,6105.95
2002-02-01,6109.18
2002-02-04,6119.04
2002-02-05,6122.14
2002-02-06,6144.64
2002-02-07,6152.11
2002-02-08,6155.32
2002-02-11,6157.49
2002-02-12,6159.68
2002-02-13,6167.56
2002-02-14,6184.03
2002-02-15,6193.43
2002-02-18,6195.23
2002-02-19,6211.11
2002-02-20,6227.25
2002-02-21,6234.41
2002-02-22,6237.38
2002-02-26,6243.66
2002-02-27,6238.55
2002-02-28,6239.54
2002-03-01,6240.91
2002-03-04,6232.68
2002-03-05,6239.03
2002-03-06,6244.06
2002-03-07,6256.63
2002-03-11,6248.87
2002-03-12,6245.8
2002-03-13,6240.74
2002-03-14,6242.58
2002-03-15,6229.44
2002-03-18,6221.88
2002-03-19,6228.46
2002-03-20,6228.6
2002-03-21,6228.48
2002-03-22,6224.04
2002-03-25,6227.73
2002-03-26,6220.31
2002-03-27,6222.02
2002-03-28,6220.56
2002-03-29,6231.42
2002-04-01,6241.3
2002-04-02,6245.52
2002-04-03,6247.43
2002-04-04,6254.96
2002-04-05,6273.64
2002-04-08,6277.17
2002-04-09,6280.21
2002-04-10,6294.8
2002-04-11,6304.87
2002-04-12,6308.19
2002-04-15,6319.58
2002-04-16,6318.73
2002-04-17,6328.78
2002-04-18,6328.02
2002-04-19,6335.76
2002-04-22,6345.66
2002-04-23,6349.64
2002-04-24,6347.35
2002-04-25,6349.51
2002-04-26,6354.47
2002-04-27,6359.41
2002-04-29,6364.91
2002-04-30,6370.93
2002-05-06,6384.07
2002-05-07,6388.88
2002-05-08,6394.86
2002-05-13,6406.76
2002-05-14,6413.26
2002-05-15,6427.16
2002-05-16,6431.8
2002-05-17,6432.47
2002-05-18,6433.21
2002-05-20,6437.8
2002-05-21,6442.76
2002-05-22,6460.79
2002-05-23,6470.12
2002-05-24,6468.19
2002-05-27,6482.28
2002-05-28,6477.01
2002-05-29,6487.95
2002-05-30,6492.71
2002-05-31,6503.02
2002-06-03,6509.39
2002-06-04,6507.32
2002-06-05,6509.96
2002-06-06,6518.31
2002-06-07,6527.48
2002-06-10,6535.83
2002-06-11,6539.68
2002-06-13,6544.52
2002-06-14,6547.2
2002-06-17,6551.32
2002-06-18,6566.21
2002-06-19,6560.47
2002-06-20,6560.32
2002-06-21,6538.38
2002-06-24,6551.22
2002-06-25,6564.07
2002-06-26,6553.06
2002-06-27,6576.05
2002-06-28,6588.76
2002-07-01,6598.83
2002-07-02,6596.9
2002-07-03,6596.89
2002-07-04,6604.2
2002-07-05,6613.27
2002-07-08,6611.35
2002-07-09,6629.5
2002-07-10,6637.93
2002-07-11,6636.19
2002-07-12,6645.58
2002-07-15,6644.58
2002-07-16,6648.1
2002-07-17,6649.66
2002-07-18,6658.52
2002-07-19,6661.92
2002-07-22,6674.2
2002-07-23,6674.57
2002-07-24,6672.5
2002-07-25,6678.03
2002-07-26,6681.01
2002-07-29,6681.16
2002-07-30,6688.09
2002-07-31,6686.56
2002-08-01,6703.07
2002-08-02,6713.14
2002-08-05,6716.06
2002-08-06,6715.93
2002-08-07,6719.15
2002-08-08,6721.71
2002-08-09,6716.63
2002-08-12,6720.05
2002-08-13,6716.73
2002-08-14,6710.78
2002-08-15,6712.45
2002-08-16,6715.98
2002-08-19,6713.65
2002-08-20,6711.0
2002-08-21,6712.37
2002-08-22,6716.51
2002-08-23,6715.75
2002-08-26,6722.55
2002-08-27,6735.29
2002-08-28,6750.52
2002-08-29,6742.15
2002-08-30,6741.51
2002-09-02,6752.66
2002-09-03,6753.06
2002-09-04,6755.3
2002-09-05,6761.27
2002-09-06,6769.64
2002-09-09,6779.56
2002-09-10,6778.43
2002-09-11,6772.42
2002-09-12,6778.91
2002-09-13,6776.3
2002-09-16,6784.5
2002-09-17,6785.11
2002-09-18,6785.71
2002-09-19,6793.22
2002-09-20,6805.4
2002-09-23,6812.7
2002-09-24,6815.4
2002-09-25,6836.77
2002-09-26,6834.76
2002-09-27,6840.28
2002-09-30,6857.55
2002-10-01,6862.29
2002-10-02,6866.77
2002-10-03,6872.5
2002-10-04,6873.32
2002-10-07,6885.2
2002-10-08,6883.5
2002-10-09,6897.16
2002-10-10,6906.83
2002-10-11,6912.42
2002-10-14,6924.77
2002-10-15,6929.44
2002-10-16,6944.51
2002-10-17,6950.23
2002-10-18,6954.14
2002-10-21,6966.9
2002-10-22,6972.09
2002-10-23,6980.63
2002-10-24,6987.95
2002-10-25,6999.44
2002-10-28,7008.59
2002-10-29,7015.57
2002-10-30,7031.71
2002-10-31,7055.13
2002-11-01,7065.04
2002-11-04,7082.55
2002-11-05,7086.45
2002-11-06,7090.04
2002-11-10,7098.16
2002-11-11,7105.66
2002-11-12,7108.59
2002-11-13,7120.38
2002-11-14,7143.12
2002-11-15,7210.4
2002-11-18,7230.46
2002-11-19,7242.38
2002-11-20,7262.85
2002-11-21,7307.0
2002-11-22,7326.81
2002-11-25,7341.8
2002-11-26,7343.07
2002-11-27,7349.81
2002-11-28,7348.34
2002-11-29,7354.73
2002-12-02,7359.64
2002-12-03,7377.87
2002-12-04,7372.46
2002-12-05,7429.96
2002-12-06,7449.55
2002-12-09,7451.12
2002-12-10,7422.42
2002-12-11,7447.18
2002-12-15,7500.66
2002-12-16,7480.38
2002-12-17,7505.67
2002-12-18,7488.92
2002-12-19,7492.57
2002-12-20,7484.12
2002-12-23,7478.02
2002-12-24,7476.24
2002-12-25,7495.18
2002-12-26,7484.57
2002-12-27,7505.32
2002-12-30,7543.49
2002-12-31,7569.17
2003-01-04,7579.14
2003-01-05,7593.98
2003-01-08,7632.88
2003-01-09,7643.49
2003-01-10,7658.39
2003-01-13,7689.09
2003-01-14,7709.5
2003-01-15,7726.57
2003-01-16,7723.65
2003-01-17,7726.58
2003-01-20,7730.58
2003-01-21,7725.65
2003-01-22,7721.04
2003-01-23,7735.54
2003-01-24,7742.43
2003-01-27,7746.38
2003-01-28,7744.13
2003-01-29,7758.55
2003-01-30,7765.87
2003-01-31,7773.1
2003-02-03,7787.29
2003-02-04,7785.46
2003-02-05,7792.83
2003-02-06,7814.0
2003-02-07,7853.3
2003-02-10,7901.08
2003-02-11,7914.38
2003-02-12,7939.13
2003-02-13,8001.59
2003-02-14,8026.51
2003-02-17,8055.23
2003-02-18,8099.86
2003-02-19,8118.39
2003-02-20,8209.87
2003-02-21,8234.15
2003-02-25,8200.03
2003-02-26,8210.29
2003-02-27,8201.35
2003-02-28,8211.86
2003-03-03,8225.21
2003-03-04,8245.56
2003-03-05,8269.49
2003-03-06,8283.28
2003-03-07,8303.47
2003-03-11,8323.76
2003-03-12,8340.13
2003-03-13,8334.32
2003-03-14,8340.47
2003-03-17,8314.03
2003-03-18,8246.79
2003-03-19,8172.61
2003-03-20,8165.02
2003-03-21,8222.47
2003-03-24,8237.67
2003-03-25,8250.53
2003-03-26,8262.49
2003-03-27,8274.71
2003-03-28,8288.17
2003-03-31,8330.84
2003-04-01,8366.23
2003-04-02,8404.56
2003-04-03,8409.3
2003-04-04,8414.72
2003-04-07,8407.49
2003-04-08,8426.12
2003-04-09,8435.77
2003-04-10,8433.02
2003-04-11,8444.49
2003-04-14,8467.71
2003-04-15,8474.42
2003-04-16,8496.59
2003-04-17,8505.78
2003-04-18,8525.07
2003-04-21,8542.71
2003-04-22,8566.62
2003-04-23,8588.24
2003-04-24,8606.23
2003-04-25,8596.26
2003-04-28,8607.55
2003-04-29,8617.45
2003-04-30,8654.37
2003-05-05,8685.65
2003-05-06,8700.88
2003-05-07,8737.73
2003-05-08,8792.14
2003-05-12,8801.12
2003-05-13,8824.56
2003-05-14,8837.37
2003-05-15,8829.46
2003-05-16,8847.95
2003-05-19,8870.55
